Пользователь;Дата;Статус;Баллы;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Важно оценить поставщиков по таким показателям (1) как качество обслуживания (2) цена».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Каждый держатель акции (1) с точки зрения (2) права (3) выступает совладельцем акционерного предприятия».;;;;Выберите предложение, в котором верно поставлены пунктуационные знаки:;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Азазелло (1) расставшись со своим современным нарядом (2) то есть пиджаком (3) котелком (4) лакированными туфлями (5) одетый (6) как и Воланд (7) в черное (8) неподвижно стоял невдалеке от своего повелителя…»;;;;Без запятых и пробелов впишите в строку цифру(-ы), на месте которой(-ых) должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Культура исследуется целым рядом наук (1) как социальное явление (2) играющее важнейшую роль в развитии общества».;;;;Выберите предложение, в котором верно поставлены пунктуационные знаки:;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Какой-то (1) не то больной (2) не то не больной (3) а странный (4) бледный (5) обросший бородой (6) в черной шапочке и в каком-то халате спустился вниз нетвердыми шагами».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Актуальность решения вопросов (1) связанных с технико-экономическим аспектом (2) проблемы (3) «человек и природа» (4) возрастает с каждым годом».;;;;Выберите знак препинания, который следует поставить в предложении: «Но в комнате уже не было темно _ начинался день.»;;;;Без запятых и пробелов впишите в строку в порядке очередности цифру(-ы), на месте которой(-ых) должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Исследуя научные революции (1) мы редко задумываемся (2) над возможностью и необходимостью дальнейших революций».;;;;Выберите предложение, в котором верно поставлены пунктуационные знаки:;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «И все: небо и река (1) камыши и воздух (2) замерли в своей неподвижности (3) и только где-то песня (4) протяжная и нежная (5) нарушала неземную тишину этой округи».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Вопрос этот рассматривался несколько раз (1) но (2) по-видимому (3) окончательное решение еще не принято».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Ни одно государство не может существовать само по себе (1) игнорируя то (2) что происходит за его пределами».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Дети революции (1) они искренне считали (2) что отвлечение на личное – это предательство общественного».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Ваш (1) проверенный на практике метод (2) заслуживает уважения».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Люди, в отличие от животных, строят свое благополучие (1) преобразуя природу (2) а не просто приспосабливаясь к ней (3) как остальной животный мир».;;;;Без запятых и пробелов впишите в строку цифру(-ы), на месте которой(-ых) должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Следует рассматривать обращение предприятия к услугам аудиторской службы (1) как правило (2) необходимое для обеспечения эффективности финансово-кредитных операций».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифру(-ы), на месте которой(-ых) должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Я стояла над прорубью неподвижно и долго (1) и уже дошла до того состояния (2) когда человек ни о чем не думает».;;;;Без запятых и пробелов впишите в строку цифру(-ы), на месте которой(-ых) должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Опубликованы данные социологических исследований (1) изучив которые (2) можно сделать интересные прогнозы».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Солдаты (1) вылезшие из вагонов (2) и (3) толпившиеся на платформе (4) торопились усаживаться».;;;;Выберите знак препинания, который следует поставить на месте пропуска: «Поезд шел медленно _ к утру не добрались и до Пскова».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Это была она (1) участница и свидетельница всей этой жизни (2) главная сказительница ее (3) Наталья».;;;;Выберите предложение, в котором верно поставлены пунктуационные знаки:;;;;Без запятых и пробелов впишите в строку в порядке очередности цифру(-ы), на месте которой(-ых) должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «В современных условиях товарно-денежные отношения деформированы (1) как пережитками командно-административной системы (2) так и анархией в жизни страны».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Аудиторские службы располагают (1) как правило (2) высококвалифицированными юристами (3) и экономистами различного профиля».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифру(-ы), на месте которой(-ых) должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Биржа обычно функционирует (1) как акционерное предприятие (2) имеющее уставный фонд и устав».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Если рассматривать (1) с точки зрения (2) права (3) деятельность некоторых предприятий (4) то рассматривать (5) собственно (6) и нечего».;;;;Выберите предложение, в котором верно поставлены пунктуационные знаки:;;;;Выберите знак препинания, который следует поставить в предложении: «Я заглянул в иллюминатор _ и там была серая темь.»;;;;Выберите знак препинания, который следует поставить на месте пропуска: «Спрятал бы хорошо _ не нашли бы».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «В портфеле ничего не было: ни Степкиного письма (1) ни контракта (2) ни иностранцева паспорта (3) ни денег (4) ни контрамарки».;;;;Выберите знак препинания, который следует поставить в предложении: «Народу служить _ не ворон ловить.»;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Княжна Марья видела, как он (1) в мундире и всех орденах (2) вышел из дома и пошёл в сад (3) сделать смотр вооруженным мужикам и дворовым».;;;;Выберите знак препинания, который следует поставить в предложении: «Ты давно сказал себе: красоту распределяет бог, волю _ ты сам.»;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Повсюду раздавался стук топоров и молотков (1) визг пил и рубанков (2) лязг и грохот».;;;;Без запятых и пробелов впишите в строку в порядке очередности цифры, на месте которых должны стоять знаки препинания. Если во всем предложении знаки препинания не ставятся – впишите «0»: «Живой ум (1) видящий в единичном проявление всеобщего (2) находящий в хаосе фактов железную логику закономерностей (3) обладающий способностью к теоретическому мышлению (4) всегда привлекает внимание».;;;;Выберите знак препинания, который следует поставить в предложении: «Есть мочёные яблоки на масленой _ это старый обряд московских студентов.»;;;;Выберите знак препинания, который следует поставить в предложении: «Истинная же задача монументальной пропаганды _ увековечить эпоху.»;;;
20251021008;21.11.2025 17:23;Пройден;11 / 15 (73.3%);;;;;текстовый ввод;lcnwu5wcgk;13;13;единственный выбор;lcnwu5wcgk;Успокоенный и облегчённый, я погрузился было в сладкий утренний сон.;Успокоенный и облегчённый, я погрузился было в сладкий утренний сон.;текстовый ввод;lcnwu5wcgk;12345678;12345678;;;;;единственный выбор;lcnwu5wcgk;К работе можно приступить начиная с будущей недели.;К работе можно приступить начиная с будущей недели.;;;;;;;;;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;13;123;текстовый ввод;lcnwu5wcgk;12;12;;;;;;;;;текстовый ввод;lcnwu5wcgk;123;123;;;;;;;;;;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;123;123;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;12;2;;;;;;;;;единственный выбор;lcnwu5wcgk;:;:;;;;;текстовый ввод;lcnwu5wcgk;1234;1234;единственный выбор;r1s987zw3e;,;–;текстовый ввод;lcnwu5wcgk;12;12;;;;;;;;;текстовый ввод;r1s987zw3e;123;1234;;;;;единственный выбор;lcnwu5wcgk;–;–
20251021003;24.11.2025 15:09;Пройден;9 / 15 (60%);;;;;текстовый ввод;r1s987zw3e;0;13;;;;;текстовый ввод;r1s987zw3e;12345;12345678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;123;1345;текстовый ввод;lcnwu5wcgk;123;123;;;;;текстовый ввод;lcnwu5wcgk;12;12;;;;;;;;;текстовый ввод;r1s987zw3e;12;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;456;456;единственный выбор;r1s987zw3e;Ночевали на хуторе небольшом и пустынном.;Ночевали на хуторе, небольшом и пустынном.;единственный выбор;r1s987zw3e;,;:;единственный выбор;lcnwu5wcgk;–;–;текстовый ввод;lcnwu5wcgk;1234;1234;единственный выбор;lcnwu5wcgk;–;–;;;;;единственный выбор;lcnwu5wcgk;–;–;;;;;;;;;единственный выбор;lcnwu5wcgk;–;–;единственный выбор;lcnwu5wcgk;–;–
20251021003;24.11.2025 16:38;Не пройден;2 / 15 (13.3%);;;;;текстовый ввод;r1s987zw3e;;13;единственный выбор;r1s987zw3e;;Успокоенный и облегчённый, я погрузился было в сладкий утренний сон.;;;;;числовой ввод;r1s987zw3e;;=2;;;;;;;;;;;;;;;;;;;;;единственный выбор;r1s987zw3e;;Волнуемый воспоминаниями, я забылся…;;;;;;;;;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;;2;текстовый ввод;r1s987zw3e;;2;текстовый ввод;r1s987zw3e;;1;;;;;единственный выбор;r1s987zw3e;;–;;;;;единственный выбор;r1s987zw3e;;Все уехавшие на практику вернутся к началу сентября.;текстовый ввод;r1s987zw3e;;2;;;;;текстовый ввод;r1s987zw3e;;2;текстовый ввод;r1s987zw3e;;456;;;;;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;;12;единственный выбор;lcnwu5wcgk;–;–;;;;;;;;;;;;;единственный выбор;lcnwu5wcgk;–;–
20251021001;25.11.2025 16:44;Пройден;14 / 15 (93.3%);;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;12345678;12345678;числовой ввод;lcnwu5wcgk;2;=2;;;;;текстовый ввод;lcnwu5wcgk;23456;23456;текстовый ввод;lcnwu5wcgk;14;14;;;;;;;;;единственный выбор;lcnwu5wcgk;Волнуемый воспоминаниями, я забылся…;Волнуемый воспоминаниями, я забылся…;текстовый ввод;lcnwu5wcgk;1345;1345;;;;;;;;;текстовый ввод;lcnwu5wcgk;12;12;;;;;;;;;;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;14;14;;;;;;;;;единственный выбор;r1s987zw3e;Все уехавшие на практику, вернутся к началу сентября.;Все уехавшие на практику вернутся к началу сентября.;;;;;текстовый ввод;lcnwu5wcgk;12;12;текстовый ввод;lcnwu5wcgk;2;2;;;;;;;;;;;;;единственный выбор;lcnwu5wcgk;–;–;;;;;;;;;текстовый ввод;lcnwu5wcgk;12;12;;;;;текстовый ввод;lcnwu5wcgk;12;12;;;;;единственный выбор;lcnwu5wcgk;–;–;;;;
20251021001;26.11.2025 11:08;Не пройден;0 / 15 (0%);числовой ввод;r1s987zw3e;;=12;;;;;единственный выбор;r1s987zw3e;;Успокоенный и облегчённый, я погрузился было в сладкий утренний сон.;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;;14;единственный выбор;r1s987zw3e;;:;текстовый ввод;r1s987zw3e;;1;;;;;текстовый ввод;r1s987zw3e;;1345;;;;;текстовый ввод;r1s987zw3e;;12;;;;;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;;1;текстовый ввод;r1s987zw3e;;14;единственный выбор;r1s987zw3e;;–;;;;;единственный выбор;r1s987zw3e;;Все уехавшие на практику вернутся к началу сентября.;;;;;текстовый ввод;r1s987zw3e;;12;;;;;;;;;;;;;;;;;единственный выбор;r1s987zw3e;;–;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;;12;;;;;единственный выбор;r1s987zw3e;;–;;;;
20251021002;27.11.2025 14:28;Пройден;12 / 15 (80%);;;;;текстовый ввод;lcnwu5wcgk;13;13;единственный выбор;lcnwu5wcgk;Успокоенный и облегчённый, я погрузился было в сладкий утренний сон.;Успокоенный и облегчённый, я погрузился было в сладкий утренний сон.;текстовый ввод;r1s987zw3e;23458;12345678;числовой ввод;r1s987zw3e;12;=2;;;;;текстовый ввод;lcnwu5wcgk;23456;23456;текстовый ввод;lcnwu5wcgk;14;14;;;;;текстовый ввод;lcnwu5wcgk;1;1;;;;;текстовый ввод;lcnwu5wcgk;1345;1345;;;;;текстовый ввод;lcnwu5wcgk;12;12;;;;;текстовый ввод;lcnwu5wcgk;0;0;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;12;1;;;;;;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;2;2;;;;;;;;;;;;;;;;;;;;;единственный выбор;lcnwu5wcgk;–;–;текстовый ввод;lcnwu5wcgk;1234;1234;;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;12;12;;;;;;;;;;;;
f3e6e582-316d-4653-a71d-fd21f5c006f2;28.11.2025 17:28;Не пройден;5 / 15 (33.3%);числовой ввод;r1s987zw3e;2;=12;текстовый ввод;r1s987zw3e;0;13;;;;;текстовый ввод;r1s987zw3e;1,2,3,4,5,8;12345678;числовой ввод;lcnwu5wcgk;2;=2;единственный выбор;r1s987zw3e;К работе можно приступить, начиная с будущей недели.;К работе можно приступить начиная с будущей недели.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;1,2;12;;;;;;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;2;2;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;1,2,3;123;единственный выбор;lcnwu5wcgk;Все уехавшие на практику вернутся к началу сентября.;Все уехавшие на практику вернутся к началу сентября.;текстовый ввод;r1s987zw3e;0;2;;;;;;;;;текстовый ввод;r1s987zw3e;4,5,6;456;единственный выбор;lcnwu5wcgk;Ночевали на хуторе, небольшом и пустынном.;Ночевали на хуторе, небольшом и пустынном.;;;;;;;;;текстовый ввод;r1s987zw3e;1,2,3,4;1234;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;1,2,3,4;1234;единственный выбор;lcnwu5wcgk;–;–;;;;
f3e6e582-316d-4653-a71d-fd21f5c006f2;28.11.2025 17:35;Не пройден;6 / 15 (40%);;;;;;;;;;;;;текстовый ввод;r1s987zw3e;1,2,3,4,5,6,7,8;12345678;числовой ввод;lcnwu5wcgk;2;=2;единственный выбор;r1s987zw3e;К работе можно приступить, начиная с будущей недели.;К работе можно приступить начиная с будущей недели.;;;;;текстовый ввод;r1s987zw3e;1,4;14;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;1,2,3;123;;;;;текстовый ввод;r1s987zw3e;1,2;12;;;;;;;;;текстовый ввод;r1s987zw3e;1,2;2;;;;;;;;;текстовый ввод;r1s987zw3e;1,4;14;единственный выбор;lcnwu5wcgk;–;–;;;;;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;4;456;единственный выбор;lcnwu5wcgk;Ночевали на хуторе, небольшом и пустынном.;Ночевали на хуторе, небольшом и пустынном.;;;;;;;;;;;;;единственный выбор;lcnwu5wcgk;–;–;текстовый ввод;r1s987zw3e;1,2;12;единственный выбор;lcnwu5wcgk;–;–;;;;;;;;;единственный выбор;lcnwu5wcgk;–;–;;;;
f3e6e582-316d-4653-a71d-fd21f5c006f2;28.11.2025 17:46;Не пройден;5 / 15 (33.3%);;;;;текстовый ввод;r1s987zw3e;0;13;;;;;;;;;;;;;единственный выбор;lcnwu5wcgk;К работе можно приступить начиная с будущей недели.;К работе можно приступить начиная с будущей недели.;;;;;;;;;;;;;;;;;;;;;текстовый ввод;r1s987zw3e;1,3,4,5;1345;;;;;;;;;текстовый ввод;r1s987zw3e;1,2;12;;;;;текстовый ввод;r1s987zw3e;1,2,3;123;текстовый ввод;r1s987zw3e;12;2;;;;;;;;;текстовый ввод;lcnwu5wcgk;14;14;единственный выбор;lcnwu5wcgk;–;–;;;;;единственный выбор;r1s987zw3e;Все, уехавшие на практику вернутся к началу сентября.;Все уехавшие на практику вернутся к началу сентября.;;;;;текстовый ввод;r1s987zw3e;1,2;12;;;;;текстовый ввод;r1s987zw3e;4,5,6;456;единственный выбор;lcnwu5wcgk;Ночевали на хуторе, небольшом и пустынном.;Ночевали на хуторе, небольшом и пустынном.;;;;;;;;;текстовый ввод;r1s987zw3e;1,2,3,4;1234;;;;;;;;;единственный выбор;lcnwu5wcgk;–;–;;;;;текстовый ввод;r1s987zw3e;1,2,3,4;1234;;;;;;;;
f3e6e582-316d-4653-a71d-fd21f5c006f2;28.11.2025 18:00;Пройден;13 / 15 (86.7%);;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;12345678;12345678;;;;;;;;;;;;;;;;;;;;;;;;;единственный выбор;lcnwu5wcgk;Волнуемый воспоминаниями, я забылся…;Волнуемый воспоминаниями, я забылся…;;;;;текстовый ввод;lcnwu5wcgk;123;123;;;;;текстовый ввод;lcnwu5wcgk;12;12;;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;2;2;текстовый ввод;lcnwu5wcgk;1;1;;;;;;;;;текстовый ввод;r1s987zw3e;12;123;;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;2;2;;;;;;;;;единственный выбор;r1s987zw3e;,;:;;;;;текстовый ввод;lcnwu5wcgk;1234;1234;единственный выбор;lcnwu5wcgk;–;–;текстовый ввод;lcnwu5wcgk;12;12;;;;;текстовый ввод;lcnwu5wcgk;12;12;текстовый ввод;lcnwu5wcgk;1234;1234;единственный выбор;lcnwu5wcgk;–;–;;;;
20251021007;15.12.2025 11:19;Пройден;12 / 15 (80%);числовой ввод;lcnwu5wcgk;12;=12;;;;;единственный выбор;lcnwu5wcgk;Успокоенный и облегчённый, я погрузился было в сладкий утренний сон.;Успокоенный и облегчённый, я погрузился было в сладкий утренний сон.;;;;;;;;;единственный выбор;r1s987zw3e;К работе можно приступить, начиная с будущей недели.;К работе можно приступить начиная с будущей недели.;;;;;;;;;единственный выбор;r1s987zw3e;,;:;текстовый ввод;lcnwu5wcgk;1;1;;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;12;12;;;;;текстовый ввод;lcnwu5wcgk;0;0;;;;;;;;;текстовый ввод;r1s987zw3e;12;2;текстовый ввод;lcnwu5wcgk;1;1;;;;;единственный выбор;lcnwu5wcgk;–;–;;;;;единственный выбор;lcnwu5wcgk;Все уехавшие на практику вернутся к началу сентября.;Все уехавшие на практику вернутся к началу сентября.;;;;;;;;;;;;;;;;;единственный выбор;lcnwu5wcgk;Ночевали на хуторе, небольшом и пустынном.;Ночевали на хуторе, небольшом и пустынном.;;;;;единственный выбор;lcnwu5wcgk;–;–;;;;;;;;;;;;;;;;;;;;;текстовый ввод;lcnwu5wcgk;1234;1234;;;;;единственный выбор;lcnwu5wcgk;–;–
